"C","Day-Ahead Energy Market Historical Offer Report"
"C","Filename: hbdayaheadenergyoffer_20250626.csv"
"C","Report for: 06/26/2025 - 06/26/2025"
"C","Report generated: 10/01/2025 12:17:15 EDT"
"H","Day","Trading Interval","Masked Lead Participant ID","Masked Asset ID","Must Take Energy","Maximum Daily Energy Available","Economic Maximum","Economic Minimum","Cold Startup Price","Intermediate Startup Price","Hot Startup Price","No Load Price","Segment 1 Price","Segment 1 MW","Segment 2 Price","Segment 2 MW","Segment 3 Price","Segment 3 MW","Segment 4 Price","Segment 4 MW","Segment 5 Price","Segment 5 MW","Segment 6 Price","Segment 6 MW","Segment 7 Price","Segment 7 MW","Segment 8 Price","Segment 8 MW","Segment 9 Price","Segment 9 MW","Segment 10 Price","Segment 10 MW","Claim 10","Claim 30","Unit Status","Max Daily Award Limit"
"D","06/26/2025","22",20721,91570,0,0.000,42.000,20.000,3532.00,3532.00,3532.00,888.00,45.48,20.000,45.49,7.300,45.50,7.400,45.51,7.300,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","23",20721,91570,0,0.000,42.000,20.000,3532.00,3532.00,3532.00,888.00,45.48,20.000,45.49,7.300,45.50,7.400,45.51,7.300,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","24",20721,91570,0,0.000,42.000,20.000,3532.00,3532.00,3532.00,888.00,45.48,20.000,45.49,7.300,45.50,7.400,45.51,7.300,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","01",101197,11031,0,0.000,45.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","02",101197,11031,0,0.000,45.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","03",101197,11031,0,0.000,45.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","04",101197,11031,0,0.000,45.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","05",101197,11031,0,0.000,45.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","06",101197,11031,0,0.000,46.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","07",101197,11031,0,0.000,46.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,43.000,,,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","08",101197,11031,0,0.000,46.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,38.000,52.11,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","09",101197,11031,0,0.000,46.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,38.000,52.11,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","10",101197,11031,0,0.000,46.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,38.000,52.11,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","11",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","12",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","13",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","14",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","15",101197,11031,0,0.000,45.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","16",101197,11031,0,0.000,45.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","17",101197,11031,0,0.000,45.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","18",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","19",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","20",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","21",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","22",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","23",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.71,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,"0.000"
"D","06/26/2025","24",101197,11031,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,45.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","01",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","02",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","03",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","04",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","05",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","06",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","07",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","08",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,38.000,90.35,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","09",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,38.000,90.35,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","10",101197,18898,0,0.000,46.000,38.000,1755.52,1755.52,1755.52,594.33,83.89,38.000,90.35,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","11",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","12",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","13",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","14",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","15",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","16",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","17",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","18",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","19",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","20",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","21",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","22",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","23",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.79,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,"0.000"
"D","06/26/2025","24",101197,18898,0,0.000,46.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","01",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","02",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","03",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","04",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","05",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","06",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","07",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,39.000,,,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","08",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,38.000,51.66,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","09",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,38.000,51.66,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","10",101197,19426,0,0.000,39.000,38.000,1226.23,1226.23,1226.23,594.33,48.72,38.000,51.66,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","11",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","12",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","13",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","14",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","15",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","16",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","17",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","18",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","19",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","20",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","21",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","22",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","23",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,38.000,53.24,1.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,"0.000"
"D","06/26/2025","24",101197,19426,0,0.000,39.000,38.000,1376.62,1376.62,1376.62,594.33,50.19,39.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/26/2025","01",101197,76204,0,0.000,0.000,0.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,UNAVAILABLE,"0.000"
"D","06/26/2025","02",101197,76204,0,0.000,0.000,0.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,UNAVAILABLE,"0.000"
"D","06/26/2025","03",101197,76204,0,0.000,0.000,0.000,1755.52,1755.52,1755.52,594.33,83.89,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,UNAVAILABLE,"0.000"
